Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-07-21,03:00:00,2438.78,2442.68,2437.84,2441.81,172050000,0
2017-07-21,04:00:00,2441.73,2444.13,2439.9,2443.86,35125000,0
2017-07-21,05:00:00,2444.28,2444.28,2440.51,2442.51,29627000,0
2017-07-21,06:00:00,2442.49,2447.71,2441.74,2447.14,22612000,0
2017-07-21,07:00:00,2447.2,2451.59,2447.2,2448.69,30638000,0
2017-07-21,08:00:00,2449.15,2450.06,2442.92,2450.06,53705000,0
2017-07-24,03:00:00,2451.41,2451.41,2445.13,2447.2,260265000,0
2017-07-24,04:00:00,2447.75,2449.09,2444.06,2445.99,35899000,0
2017-07-24,05:00:00,2445.35,2447.87,2443.77,2445.23,24905000,0
2017-07-24,06:00:00,2445.58,2447.15,2444.21,2445.12,19745000,0
2017-07-24,07:00:00,2445.73,2449.6,2444.99,2447.91,23850000,0
2017-07-24,08:00:00,2448.58,2451.53,2446.4,2451.53,53492000,0
2017-07-25,03:00:00,2450.76,2453.17,2447.53,2449.77,224425000,0
2017-07-25,04:00:00,2450.44,2453.07,2444.75,2446.47,50305000,0
2017-07-25,05:00:00,2446.07,2450.08,2446.07,2449.79,28916000,0
2017-07-25,06:00:00,2449.07,2450.71,2448.27,2449.39,24454000,0
2017-07-25,07:00:00,2449.3,2450.13,2445.95,2448.36,32501000,0
2017-07-25,08:00:00,2447.75,2449.12,2437.9,2439.9,62945000,0
2017-07-26,03:00:00,2446.82,2446.96,2438.25,2438.25,247118000,0
2017-07-26,04:00:00,2438.58,2443.82,2433.66,2437.59,54257000,0
2017-07-26,05:00:00,2436.82,2438.59,2430.77,2432.65,34796000,0
2017-07-26,06:00:00,2431.23,2436.74,2431.23,2432.8,32980000,0
2017-07-26,07:00:00,2433.24,2433.9,2430.56,2433.3,41325000,0
2017-07-26,08:00:00,2432.62,2436.25,2429.62,2434.51,79920000,0
2017-07-27,03:00:00,2443.28,2448.07,2438.75,2440.65,251845000,0
2017-07-27,04:00:00,2441.2,2441.48,2436.34,2439.35,95561000,0
2017-07-27,05:00:00,2439.51,2442.57,2438.53,2440.39,44071000,0
2017-07-27,06:00:00,2439.22,2440.68,2438.14,2440.33,42129000,0
2017-07-27,07:00:00,2439.68,2441,2436.18,2439.13,47475000,0
2017-07-27,08:00:00,2439.07,2444.85,2437.9,2443.24,101891000,0
2017-07-28,03:00:00,2433.46,2434.38,2416.14,2417.98,166689000,0
2017-07-28,04:00:00,2417.54,2420.09,2411.19,2412.11,41601000,0
2017-07-28,05:00:00,2413.08,2415.04,2409.94,2414.71,46974000,0
