Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-10-02,15:00:00,5346.74,5350.2,5344.35,5345.14,0,0
2017-10-02,16:00:00,5345.03,5355.09,5341.96,5349.11,0,0
2017-10-02,17:00:00,5347.51,5359.28,5343.86,5354.94,0,0
2017-10-02,18:00:00,5355.58,5357.73,5349.36,5350.26,0,0
2017-10-02,19:00:00,5350.17,5356.53,5347.85,5355.15,0,0
2017-10-02,20:00:00,5355.03,5361.56,5354.45,5359.47,0,0
2017-10-02,21:00:00,5359.5,5372.22,5359.5,5372.22,0,0
2017-10-03,15:00:00,5377.42,5379.54,5376.06,5377.48,0,0
2017-10-03,16:00:00,5377.48,5386.49,5377.1,5384.8,0,0
2017-10-03,17:00:00,5384.73,5409.68,5384.73,5409.68,0,0
2017-10-03,18:00:00,5409.78,5416.97,5408.45,5416.2,0,0
2017-10-03,19:00:00,5416,5417.92,5413.05,5417.47,0,0
2017-10-03,20:00:00,5417.43,5417.43,5413.86,5414.56,0,0
2017-10-03,21:00:00,5414.51,5424.74,5414.51,5419.91,0,0
2017-10-04,15:00:00,5420.14,5433.67,5420.14,5433.02,0,0
2017-10-04,16:00:00,5433.02,5440.53,5421.17,5423.14,0,0
2017-10-04,17:00:00,5424.9,5428,5420.39,5425.9,0,0
2017-10-04,18:00:00,5425.35,5430.38,5424.54,5427.6,0,0
2017-10-04,19:00:00,5428.52,5442.58,5426.86,5439.67,0,0
2017-10-04,20:00:00,5439.96,5448.26,5439.84,5448.26,0,0
2017-10-04,21:00:00,5448.3,5453.61,5446.79,5449.47,0,0
2017-10-05,15:00:00,5438.37,5449.16,5437.25,5449.16,0,0
2017-10-05,16:00:00,5449.16,5453.52,5439.96,5450.85,0,0
2017-10-05,17:00:00,5450.79,5452.88,5441.6,5443.31,0,0
2017-10-05,18:00:00,5443.2,5445.67,5439.95,5445.07,0,0
2017-10-05,19:00:00,5446.35,5448.21,5440.67,5444.71,0,0
2017-10-05,20:00:00,5444.62,5444.62,5439.59,5443.16,0,0
2017-10-05,21:00:00,5443.11,5444.01,5432.7,5440.84,0,0
2017-10-06,15:00:00,5439.13,5444.94,5439.13,5444.94,0,0
2017-10-06,16:00:00,5444.53,5445.13,5431.22,5431.22,0,0
2017-10-06,17:00:00,5431.96,5431.96,5420.88,5430.3,0,0
2017-10-06,18:00:00,5429.53,5448.07,5429.13,5444.88,0,0
2017-10-06,19:00:00,5445.18,5456.51,5443.18,5456.51,0,0
2017-10-06,20:00:00,5456.78,5471.32,5456.78,5471.32,0,0
2017-10-06,21:00:00,5471.15,5485.37,5465.49,5485.37,0,0
2017-10-06,22:00:00,5487.96,5487.96,5487.96,5487.96,0,0
2017-10-10,15:00:00,5490.27,5490.27,5475.73,5479.95,0,0
2017-10-10,16:00:00,5479.64,5481.45,5458.93,5458.93,0,0
2017-10-10,17:00:00,5458.99,5468.7,5455.36,5463.27,0,0
2017-10-10,18:00:00,5462.95,5469.29,5462.95,5467.24,0,0
2017-10-10,19:00:00,5467.61,5469.41,5465.68,5467.63,0,0
2017-10-10,20:00:00,5467.69,5469.11,5463.55,5467.24,0,0
2017-10-10,21:00:00,5464.47,5482.87,5464.27,5482.87,0,0
2017-10-11,15:00:00,5476.28,5476.28,5461.48,5463.08,0,0
2017-10-11,16:00:00,5463.08,5465.78,5443.34,5443.34,0,0
2017-10-11,17:00:00,5444.13,5462.19,5444.13,5462.1,0,0
2017-10-11,18:00:00,5459.85,5474.72,5457.56,5474.72,0,0
2017-10-11,19:00:00,5475.21,5477.47,5468.84,5468.84,0,0
2017-10-11,20:00:00,5468.72,5470.45,5463.1,5469.11,0,0
2017-10-11,21:00:00,5469.14,5472.09,5458.93,5463.32,0,0
2017-10-12,15:00:00,5459.61,5465.19,5459.61,5462.98,0,0
2017-10-12,16:00:00,5462.97,5476.72,5454.82,5474.03,0,0
2017-10-12,17:00:00,5477.38,5477.38,5457,5461.78,0,0
2017-10-12,18:00:00,5462.11,5467.19,5456.3,5457.67,0,0
2017-10-12,19:00:00,5457.95,5461,5454.38,5454.38,0,0
2017-10-12,20:00:00,5453.94,5455.01,5443.34,5443.48,0,0
2017-10-12,21:00:00,5443.21,5446.81,5432.5,5432.67,0,0
2017-10-12,22:00:00,5432.86,5432.86,5432.86,5432.86,0,0
2017-10-13,15:00:00,5437.9,5438.01,5432.96,5436.45,0,0
2017-10-13,16:00:00,5436.75,5451.26,5436.75,5445.86,0,0
2017-10-13,17:00:00,5443.6,5446.33,5436.2,5442.44,0,0
2017-10-13,18:00:00,5442.7,5453.1,5440.57,5451.23,0,0
2017-10-13,19:00:00,5451.74,5462.1,5450.84,5458.83,0,0
2017-10-13,20:00:00,5458.44,5459.61,5449.08,5450.47,0,0
2017-10-13,21:00:00,5452.2,5468.66,5451,5468.66,0,0
2017-10-16,15:00:00,5458.79,5468.7,5454.67,5467.7,0,0
2017-10-16,16:00:00,5469.83,5476.76,5467.01,5469.46,0,0
2017-10-16,17:00:00,5470.45,5476.43,5462.22,5472.75,0,0
2017-10-16,18:00:00,5473.22,5483.76,5473.21,5477.98,0,0
2017-10-16,19:00:00,5478.17,5479.31,5470.7,5474.1,0,0
