Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-10-23,10:00:00,5377.45,5379.29,5368.17,5374.54,0,0
2017-10-23,11:00:00,5374.35,5392.36,5372.72,5385.92,0,0
2017-10-23,12:00:00,5386.13,5404.66,5382.65,5403.57,0,0
2017-10-23,13:00:00,5408.69,5408.69,5398.62,5400.43,0,0
2017-10-23,14:00:00,5399.59,5405.29,5389.39,5390.79,0,0
2017-10-23,15:00:00,5390.78,5398.47,5389.9,5398.47,0,0
2017-10-23,16:00:00,5398.66,5407.4,5398.66,5401.25,0,0
2017-10-23,17:00:00,5400.36,5401.57,5391.96,5392.37,0,0
2017-10-23,18:00:00,5392.11,5393.95,5386.81,5386.81,0,0
2017-10-24,10:00:00,5377.86,5408.56,5377.86,5397.38,0,0
2017-10-24,11:00:00,5396.4,5400.5,5388.62,5396.57,0,0
2017-10-24,12:00:00,5397.29,5399.81,5392.08,5398.9,0,0
2017-10-24,13:00:00,5398.94,5403.87,5398.76,5400.55,0,0
2017-10-24,14:00:00,5400.57,5413.03,5399.84,5411.58,0,0
2017-10-24,15:00:00,5410,5411.9,5396.47,5397.5,0,0
2017-10-24,16:00:00,5397.23,5397.81,5385.34,5386.31,0,0
2017-10-24,17:00:00,5385.48,5400.03,5385.48,5398.45,0,0
2017-10-24,18:00:00,5397.91,5399.39,5394.8,5394.8,0,0
2017-10-25,10:00:00,5399.61,5412.38,5394.7,5407.61,0,0
2017-10-25,11:00:00,5407.82,5410.02,5392.63,5403.4,0,0
2017-10-25,12:00:00,5403.28,5410.59,5400.26,5408.27,0,0
2017-10-25,13:00:00,5407.29,5412.18,5406.25,5411.22,0,0
2017-10-25,14:00:00,5411.94,5416.32,5406.21,5407.97,0,0
2017-10-25,15:00:00,5407.89,5410.25,5403.72,5407.91,0,0
2017-10-25,16:00:00,5407.3,5407.49,5399.46,5402.69,0,0
2017-10-25,17:00:00,5402.44,5404.1,5375.54,5376.29,0,0
2017-10-25,18:00:00,5376.99,5376.99,5364.16,5374.89,0,0
2017-10-26,10:00:00,5383.44,5389.65,5375.26,5387.52,0,0
