Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-10-20,10:00:00,1206.73,1208.58,1206.73,1207.44,18412289,0
2017-10-20,11:00:00,1207.57,1208.2,1205.18,1205.18,9861885,0
2017-10-20,12:00:00,1205.16,1207.38,1205.06,1206.71,12067391,0
2017-10-20,13:00:00,1206.31,1206.63,1205.33,1206.6,6950368,0
2017-10-20,14:00:00,1206.37,1206.9,1205.78,1205.84,9276460,0
2017-10-20,15:00:00,1205.96,1205.97,1204.03,1204.03,6710319,0
2017-10-20,16:00:00,1203.92,1204.65,1202.4,1203.13,9268585,0
2017-10-20,17:00:00,1202.63,1203.62,1199.9,1200.46,12978823,0
2017-10-20,18:00:00,1200.89,1202.54,1200.89,1202.54,34404659,0
2017-10-23,10:00:00,1204.01,1204.35,1201.26,1202.04,13539920,0
2017-10-23,11:00:00,1202.16,1206.43,1201.58,1205.71,8670131,0
2017-10-23,12:00:00,1205.43,1208.24,1204.77,1207.98,8598138,0
2017-10-23,13:00:00,1208.5,1208.5,1207.07,1207.97,6164414,0
2017-10-23,14:00:00,1207.49,1208.04,1203.28,1203.69,8707738,0
2017-10-23,15:00:00,1203.55,1204.69,1202.97,1204.55,6290932,0
2017-10-23,16:00:00,1204.68,1205.05,1203.73,1203.73,7130350,0
2017-10-23,17:00:00,1203.43,1204.05,1202.93,1203.33,9082622,0
2017-10-23,18:00:00,1203.31,1203.81,1203.29,1203.54,26071843,0
2017-10-24,10:00:00,1203.22,1205.81,1202.86,1203.61,19851537,0
2017-10-24,11:00:00,1203.38,1206.05,1202.21,1205.99,13194698,0
2017-10-24,12:00:00,1206.02,1206.38,1204.9,1205.44,10425193,0
2017-10-24,13:00:00,1205.51,1206.19,1204.99,1205.11,8407681,0
2017-10-24,14:00:00,1205.14,1207.09,1205.03,1207.09,8861520,0
2017-10-24,15:00:00,1207.11,1207.11,1204.28,1204.64,11296728,0
2017-10-24,16:00:00,1204.56,1204.97,1203.17,1203.17,10603511,0
2017-10-24,17:00:00,1203.29,1205.28,1203.29,1205.24,13769389,0
2017-10-24,18:00:00,1205.2,1205.44,1204.31,1204.31,35280984,0
2017-10-25,10:00:00,1203.15,1206.32,1202.78,1205.51,16583523,0
2017-10-25,11:00:00,1205.4,1205.69,1201.65,1203.38,12202693,0
2017-10-25,12:00:00,1203.52,1204.89,1202.74,1204.54,11244915,0
2017-10-25,13:00:00,1204.07,1205.2,1203.91,1204.49,8897457,0
2017-10-25,14:00:00,1204.65,1205.06,1203.28,1203.72,8424418,0
2017-10-25,15:00:00,1203.45,1204.68,1203.39,1204.68,7872102,0
2017-10-25,16:00:00,1204.7,1204.7,1203.04,1203.93,10658490,0
2017-10-25,17:00:00,1203.57,1204.08,1198.96,1199.65,16287394,0
2017-10-25,18:00:00,1199.74,1199.74,1197.27,1198.89,38027566,0
2017-10-26,10:00:00,1200.3,1201.61,1198.79,1201.32,24302702,0
2017-10-26,11:00:00,1202,1202.43,1201.34,1201.58,12670558,0
2017-10-26,12:00:00,1201.96,1203.09,1201.63,1202.61,10172840,0
2017-10-26,13:00:00,1202.94,1204.04,1202.49,1203.51,9310657,0
2017-10-26,14:00:00,1203.41,1206.47,1203.33,1205.55,11200239,0
2017-10-26,15:00:00,1205.38,1207.53,1205.38,1205.92,12313840,0
2017-10-26,16:00:00,1206.12,1209.8,1205.79,1209.61,11722037,0
2017-10-26,17:00:00,1209.96,1215.34,1207.46,1213.5,20465750,0
2017-10-26,18:00:00,1214.09,1216.59,1213.59,1215.78,39836201,0
2017-10-27,10:00:00,1220.25,1225.35,1220.25,1224.48,24315284,0
2017-10-27,11:00:00,1223.97,1224.6,1222.83,1224.52,15124989,0
2017-10-27,12:00:00,1225.07,1225.96,1224.36,1225.67,12792372,0
2017-10-27,13:00:00,1225.36,1225.61,1223.87,1224.47,10477135,0
2017-10-27,14:00:00,1224.38,1224.87,1224.22,1224.71,10970877,0
2017-10-27,15:00:00,1224.58,1225.59,1224.42,1225.1,10702993,0
2017-10-27,16:00:00,1224.96,1225.83,1222.47,1224.04,14741920,0
2017-10-27,17:00:00,1224.2,1224.33,1222.93,1223.6,12864923,0
2017-10-27,18:00:00,1223.42,1224.77,1223.12,1224.01,35703576,0
2017-10-30,10:00:00,1224.59,1225.82,1224.5,1225.59,15833430,0
2017-10-30,11:00:00,1225.48,1226.61,1225.46,1225.78,9531708,0
2017-10-30,12:00:00,1225.81,1225.99,1224.95,1225.28,7388758,0
2017-10-30,13:00:00,1225.4,1226.68,1225.4,1226.32,5226099,0
2017-10-30,14:00:00,1226.47,1226.89,1226.28,1226.89,5690039,0
2017-10-30,15:00:00,1226.86,1227.01,1225.73,1226.06,7052614,0
2017-10-30,16:00:00,1226.17,1227.01,1225.94,1226.37,9800874,0
2017-10-30,17:00:00,1226.35,1227.82,1225.13,1225.98,10527401,0
2017-10-30,18:00:00,1225.97,1225.97,1224.78,1225.58,38302073,0
2017-11-01,10:00:00,1227.66,1239.49,1227.66,1239.49,36344046,0
2017-11-01,11:00:00,1240.28,1243.5,1239.81,1243.5,17202542,0
2017-11-01,12:00:00,1244.36,1244.36,1243.33,1244.1,13096534,0
2017-11-01,13:00:00,1243.91,1246.15,1243.76,1245.24,10754272,0
2017-11-01,14:00:00,1245.15,1246.77,1245.15,1246.27,9614900,0
2017-11-01,15:00:00,1246.08,1247.16,1245.9,1246.77,10915475,0
2017-11-01,16:00:00,1246.66,1246.66,1244.32,1245.16,12585438,0
2017-11-01,17:00:00,1245.32,1246.15,1244.79,1245.86,14619748,0
2017-11-01,18:00:00,1245.82,1246.27,1245.08,1245.08,49446901,0
2017-11-02,10:00:00,1243.79,1245.46,1243.38,1243.81,23778416,0
2017-11-02,11:00:00,1243.74,1244.29,1243.19,1243.93,12832857,0
